lane,source_champion,source_slug,source_page_win_rate,opponent_champion,opponent_slug,win_rate,games,url,scraped_at_utc
,Yone,yone,,Pantheon,pantheon,43.98,432,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Poppy,poppy,42.41,257,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Quinn,quinn,49.38,160,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Renekton,renekton,46.59,1775,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Riven,riven,46.89,789,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Rumble,rumble,52.76,887,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Ryze,ryze,49.19,309,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Sett,sett,48.17,1009,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Shen,shen,49.33,671,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Singed,singed,44.30,614,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Sion,sion,52.85,1493,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Swain,swain,51.91,262,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Sylas,sylas,46.93,228,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Tahm Kench,tahmkench,51.80,417,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Teemo,teemo,47.66,342,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Trundle,trundle,48.26,259,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Tryndamere,tryndamere,48.64,479,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Urgot,urgot,50.21,472,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Varus,varus,53.06,588,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Vayne,vayne,47.91,359,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Vladimir,vladimir,50.36,419,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Volibear,volibear,47.41,656,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Warwick,warwick,46.76,216,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Wukong,monkeyking,46.79,156,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Yasuo,yasuo,47.67,881,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Yorick,yorick,57.82,1074,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Zaahen,zaahen,48.87,1502,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yone,yone,,Zac,zac,41.38,174,https://op.gg/lol/champions/yone/counters/top,2026-02-11T22:31:23.237652+00:00
,Yorick,yorick,,Aatrox,aatrox,48.53,921,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Akali,akali,51.06,329,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Ambessa,ambessa,49.13,576,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Anivia,anivia,47.92,96,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Aurora,aurora,48.89,135,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Camille,camille,49.78,231,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Cassiopeia,cassiopeia,53.72,121,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Cho'Gath,chogath,44.97,547,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Darius,darius,51.68,774,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Dr. Mundo,drmundo,57.27,571,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Fiora,fiora,43.18,484,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Gangplank,gangplank,45.42,819,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Garen,garen,50.00,580,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Gnar,gnar,49.22,644,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Gragas,gragas,49.05,210,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Gwen,gwen,45.30,627,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Heimerdinger,heimerdinger,44.30,158,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Illaoi,illaoi,53.78,225,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Irelia,irelia,45.16,795,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Jax,jax,49.13,1091,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Jayce,jayce,49.42,520,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,K'Sante,ksante,55.22,498,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Kayle,kayle,43.22,796,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Kennen,kennen,51.49,569,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Kled,kled,43.35,233,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Malphite,malphite,50.24,617,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Maokai,maokai,54.67,75,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Master Yi,masteryi,69.05,84,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Mordekaiser,mordekaiser,53.29,897,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Naafiri,naafiri,42.86,98,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Nasus,nasus,45.35,602,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Olaf,olaf,53.31,287,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Ornn,ornn,48.52,674,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Pantheon,pantheon,47.56,225,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Poppy,poppy,55.43,175,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Quinn,quinn,50.00,156,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Renekton,renekton,46.59,923,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Riven,riven,47.72,482,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Rumble,rumble,47.44,508,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Ryze,ryze,51.24,201,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Sett,sett,45.12,727,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Shen,shen,44.92,532,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Singed,singed,43.66,465,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Sion,sion,47.30,816,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Swain,swain,56.79,162,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Sylas,sylas,45.16,93,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Tahm Kench,tahmkench,54.49,345,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Teemo,teemo,49.56,341,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Trundle,trundle,47.22,180,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Tryndamere,tryndamere,49.24,327,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Urgot,urgot,47.85,372,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Varus,varus,50.40,500,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Vayne,vayne,54.51,277,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Vladimir,vladimir,52.74,292,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Volibear,volibear,47.38,496,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Warwick,warwick,45.88,194,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Wukong,monkeyking,49.12,114,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Yasuo,yasuo,48.22,506,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Yone,yone,42.43,1077,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Zaahen,zaahen,48.16,922,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Yorick,yorick,,Zac,zac,39.62,106,https://op.gg/lol/champions/yorick/counters/top,2026-02-11T22:31:49.858805+00:00
,Zaahen,zaahen,,Aatrox,aatrox,50.04,2458,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Akali,akali,46.97,924,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Ambessa,ambessa,50.63,1837,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Anivia,anivia,54.75,179,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Aurora,aurora,55.60,259,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Camille,camille,52.57,818,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Cassiopeia,cassiopeia,50.47,212,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Cho'Gath,chogath,50.00,712,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Darius,darius,50.95,1949,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Dr. Mundo,drmundo,52.13,1105,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Fiora,fiora,50.32,1256,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Gangplank,gangplank,49.92,1853,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Garen,garen,51.94,1756,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Gnar,gnar,48.82,1268,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Gragas,gragas,53.51,641,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Gwen,gwen,50.34,1313,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Heimerdinger,heimerdinger,44.12,238,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Illaoi,illaoi,48.60,642,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Irelia,irelia,52.62,1372,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Jax,jax,47.62,2957,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Jayce,jayce,55.78,977,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,K'Sante,ksante,53.73,1489,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Kayle,kayle,48.44,1439,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Kennen,kennen,46.53,1053,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Kled,kled,49.87,776,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Malphite,malphite,50.63,1669,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Maokai,maokai,51.96,204,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Master Yi,masteryi,57.94,214,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Mordekaiser,mordekaiser,51.27,1611,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Naafiri,naafiri,51.32,228,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Nasus,nasus,48.93,887,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Olaf,olaf,51.42,702,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Ornn,ornn,50.37,1763,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Pantheon,pantheon,49.04,628,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Poppy,poppy,51.35,520,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Quinn,quinn,46.35,233,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Renekton,renekton,50.67,1877,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Riven,riven,54.06,1467,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Rumble,rumble,50.96,942,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Ryze,ryze,52.37,443,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Sett,sett,49.48,1722,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Shen,shen,49.00,1096,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Singed,singed,46.94,980,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Sion,sion,53.75,1602,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Swain,swain,52.92,359,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Sylas,sylas,53.30,227,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Tahm Kench,tahmkench,56.73,758,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Teemo,teemo,45.99,872,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Trundle,trundle,53.61,416,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Tryndamere,tryndamere,50.19,787,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Urgot,urgot,48.86,874,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Varus,varus,46.40,737,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Vayne,vayne,46.46,790,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Vladimir,vladimir,53.18,566,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Volibear,volibear,51.89,1189,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Warwick,warwick,52.42,351,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Wukong,monkeyking,49.14,291,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Yasuo,yasuo,51.53,1013,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Yone,yone,51.10,1497,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Yorick,yorick,51.53,914,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zaahen,zaahen,,Zac,zac,51.99,302,https://op.gg/lol/champions/zaahen/counters/top,2026-02-11T22:31:07.144964+00:00
,Zac,zac,,Aatrox,aatrox,52.10,238,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Akali,akali,61.06,113,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Ambessa,ambessa,50.57,174,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Aurora,aurora,59.38,32,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Camille,camille,56.25,64,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Cho'Gath,chogath,52.13,94,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Darius,darius,53.48,187,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Dr. Mundo,drmundo,61.36,132,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Fiora,fiora,50.40,125,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Gangplank,gangplank,46.45,155,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Garen,garen,47.68,151,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Gnar,gnar,58.33,144,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Gragas,gragas,61.36,88,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Gwen,gwen,41.14,158,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Heimerdinger,heimerdinger,56.41,39,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Illaoi,illaoi,57.58,66,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Irelia,irelia,56.46,147,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Jax,jax,49.55,220,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Jayce,jayce,58.18,110,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,K'Sante,ksante,53.23,186,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Kayle,kayle,48.46,130,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Kennen,kennen,44.90,98,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Kled,kled,56.41,78,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Malphite,malphite,64.18,201,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Mordekaiser,mordekaiser,57.76,161,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Nasus,nasus,48.45,97,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Olaf,olaf,48.57,70,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Ornn,ornn,45.31,192,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Pantheon,pantheon,62.71,59,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Poppy,poppy,42.19,64,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Renekton,renekton,44.04,193,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Riven,riven,47.59,145,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Rumble,rumble,49.64,137,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Ryze,ryze,62.22,45,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Sett,sett,42.55,188,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Shen,shen,52.63,95,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Singed,singed,44.57,92,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Sion,sion,53.89,167,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Swain,swain,47.89,71,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Sylas,sylas,63.33,30,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Tahm Kench,tahmkench,51.69,89,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Teemo,teemo,56.00,75,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Trundle,trundle,63.33,30,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Tryndamere,tryndamere,55.71,70,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Urgot,urgot,36.00,75,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Varus,varus,56.72,67,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Vayne,vayne,54.55,88,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Vladimir,vladimir,57.33,75,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Volibear,volibear,47.01,117,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Warwick,warwick,48.48,33,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Yasuo,yasuo,52.75,91,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Yone,yone,58.05,174,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Yorick,yorick,60.75,107,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
,Zac,zac,,Zaahen,zaahen,48.33,300,https://op.gg/lol/champions/zac/counters/top,2026-02-11T22:32:19.296715+00:00
