lane,patch,source_champion,source_slug,source_page_win_rate,opponent_champion,opponent_slug,win_rate,games,url,scraped_at_utc
support,16.03,Rell,rell,50.22,LeBlanc,leblanc,56.25,96,https://op.gg/lol/champions/rell/counters/support,2026-02-13T18:25:11.573752+00:00
support,16.03,Rell,rell,50.22,Fiddlesticks,fiddlesticks,48.05,77,https://op.gg/lol/champions/rell/counters/support,2026-02-13T18:25:11.573752+00:00
support,16.03,Rell,rell,50.22,Ashe,ashe,47.95,73,https://op.gg/lol/champions/rell/counters/support,2026-02-13T18:25:11.573752+00:00
support,16.03,Swain,swain,49.53,Thresh,thresh,50.39,2677,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Nami,nami,43.40,2380,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Nautilus,nautilus,54.18,2080,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Lulu,lulu,47.07,1842,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Braum,braum,48.25,1803,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Karma,karma,48.03,1622,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Leona,leona,51.96,1453,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Milio,milio,45.99,1233,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Bard,bard,45.58,1165,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Alistar,alistar,53.35,999,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Pyke,pyke,47.55,938,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Blitzcrank,blitzcrank,50.25,802,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Sona,sona,46.36,783,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Seraphine,seraphine,42.88,779,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Yuumi,yuumi,44.67,779,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Soraka,soraka,46.10,770,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Lux,lux,50.07,745,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Senna,senna,51.92,728,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Morgana,morgana,46.58,702,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Janna,janna,44.29,666,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Rakan,rakan,51.89,661,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Brand,brand,42.27,563,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Neeko,neeko,48.11,557,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Pantheon,pantheon,49.48,485,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Zilean,zilean,48.33,480,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Rell,rell,49.27,479,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Vel'Koz,velkoz,43.31,478,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Zyra,zyra,47.06,459,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Xerath,xerath,45.85,458,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Tahm Kench,tahmkench,51.19,420,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Maokai,maokai,48.50,334,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Poppy,poppy,47.90,309,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Mel,mel,52.50,280,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Taric,taric,51.61,217,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Shaco,shaco,54.08,196,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Renata Glasc,renata,55.73,192,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Elise,elise,42.39,184,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,LeBlanc,leblanc,44.27,131,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Ashe,ashe,50.00,122,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Fiddlesticks,fiddlesticks,45.71,105,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Swain,swain,49.53,Zoe,zoe,45.83,96,https://op.gg/lol/champions/swain/counters/support,2026-02-13T18:25:12.740520+00:00
support,16.03,Lux,lux,49.36,Nami,nami,47.58,4159,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Thresh,thresh,48.52,3386,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Karma,karma,45.55,3023,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Lulu,lulu,49.21,2595,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Nautilus,nautilus,48.32,2593,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Milio,milio,47.71,1924,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Blitzcrank,blitzcrank,45.85,1821,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Braum,braum,45.64,1799,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Bard,bard,46.89,1785,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Pyke,pyke,47.16,1529,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Leona,leona,49.86,1474,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Sona,sona,45.36,1391,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Morgana,morgana,50.15,1336,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Soraka,soraka,48.63,1277,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Yuumi,yuumi,48.59,1243,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Senna,senna,51.95,1203,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Xerath,xerath,46.97,1188,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Seraphine,seraphine,49.37,1183,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Neeko,neeko,47.79,973,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Janna,janna,47.61,941,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Vel'Koz,velkoz,46.91,825,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Alistar,alistar,50.43,809,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Brand,brand,46.07,801,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Zyra,zyra,45.51,769,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Swain,swain,49.93,745,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Rakan,rakan,50.00,736,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Zilean,zilean,47.69,713,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Pantheon,pantheon,48.94,613,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Mel,mel,53.38,547,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Tahm Kench,tahmkench,46.75,492,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Rell,rell,45.53,470,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Maokai,maokai,42.63,373,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Shaco,shaco,46.88,288,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Poppy,poppy,51.57,287,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Renata Glasc,renata,54.66,247,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Taric,taric,53.97,239,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Elise,elise,44.77,239,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Ashe,ashe,50.00,220,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,LeBlanc,leblanc,46.20,184,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Zoe,zoe,45.34,161,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Lux,lux,49.36,Fiddlesticks,fiddlesticks,46.15,143,https://op.gg/lol/champions/lux/counters/support,2026-02-13T18:25:13.877820+00:00
support,16.03,Pantheon,pantheon,48.61,Nami,nami,47.26,2226,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Thresh,thresh,45.03,2101,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Lulu,lulu,47.82,1675,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Nautilus,nautilus,48.69,1639,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Braum,braum,44.13,1534,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Karma,karma,47.93,1471,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Pyke,pyke,47.98,1188,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Bard,bard,45.30,1148,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Leona,leona,43.36,1144,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Yuumi,yuumi,53.15,1112,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Milio,milio,44.21,1045,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Alistar,alistar,47.70,933,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Soraka,soraka,42.63,800,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Blitzcrank,blitzcrank,50.20,759,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Sona,sona,43.38,733,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Janna,janna,47.95,634,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Lux,lux,51.06,613,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Rakan,rakan,48.15,594,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Morgana,morgana,49.57,587,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Senna,senna,49.29,562,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Seraphine,seraphine,48.38,556,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Swain,swain,50.52,485,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Neeko,neeko,51.51,464,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Rell,rell,47.19,462,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Poppy,poppy,47.86,443,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Zilean,zilean,46.19,381,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Xerath,xerath,47.85,372,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Tahm Kench,tahmkench,51.89,370,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Brand,brand,48.85,348,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Vel'Koz,velkoz,51.04,335,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Zyra,zyra,43.60,328,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Maokai,maokai,46.96,296,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Taric,taric,45.14,257,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Mel,mel,59.82,224,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Renata Glasc,renata,45.67,208,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Elise,elise,48.47,196,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Shaco,shaco,50.00,194,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,LeBlanc,leblanc,56.14,114,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Ashe,ashe,40.91,110,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Zoe,zoe,45.45,99,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Pantheon,pantheon,48.61,Fiddlesticks,fiddlesticks,55.79,95,https://op.gg/lol/champions/pantheon/counters/support,2026-02-13T18:25:15.073650+00:00
support,16.03,Vel'Koz,velkoz,51.41,Nami,nami,48.59,2760,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Thresh,thresh,51.62,2185,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Lulu,lulu,51.05,1716,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Karma,karma,47.53,1702,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Nautilus,nautilus,49.61,1673,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Braum,braum,51.43,1499,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Milio,milio,47.65,1232,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Bard,bard,51.87,1205,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Leona,leona,53.12,1169,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Blitzcrank,blitzcrank,46.40,1110,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Sona,sona,48.28,932,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Soraka,soraka,51.42,844,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Lux,lux,53.09,825,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Pyke,pyke,47.73,771,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Senna,senna,54.63,745,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Seraphine,seraphine,51.51,730,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Yuumi,yuumi,52.20,728,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Janna,janna,48.06,720,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Alistar,alistar,51.57,636,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Morgana,morgana,51.03,629,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Xerath,xerath,50.09,571,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Rakan,rakan,51.63,523,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Zilean,zilean,50.00,492,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Swain,swain,56.69,478,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Neeko,neeko,55.06,474,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Brand,brand,50.47,422,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Zyra,zyra,51.67,418,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Rell,rell,52.74,347,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Pantheon,pantheon,48.96,335,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Tahm Kench,tahmkench,51.57,318,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Maokai,maokai,46.49,299,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Mel,mel,50.96,208,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Taric,taric,48.62,181,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Poppy,poppy,52.30,174,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Shaco,shaco,54.27,164,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Renata Glasc,renata,45.70,151,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Elise,elise,49.65,141,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Ashe,ashe,53.49,129,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Fiddlesticks,fiddlesticks,46.36,110,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,Zoe,zoe,46.15,91,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Vel'Koz,velkoz,51.41,LeBlanc,leblanc,46.38,69,https://op.gg/lol/champions/velkoz/counters/support,2026-02-13T18:25:16.207042+00:00
support,16.03,Brand,brand,51.86,Nami,nami,46.93,2380,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Thresh,thresh,53.18,2328,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Karma,karma,50.84,1483,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Lulu,lulu,50.61,1464,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Braum,braum,47.56,1457,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Nautilus,nautilus,54.96,1421,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Milio,milio,49.71,1199,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Leona,leona,50.47,949,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Bard,bard,50.94,903,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Soraka,soraka,47.24,889,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Lux,lux,53.93,801,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Pyke,pyke,49.48,766,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Sona,sona,47.84,763,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Blitzcrank,blitzcrank,50.14,710,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
support,16.03,Brand,brand,51.86,Seraphine,seraphine,50.72,629,https://op.gg/lol/champions/brand/counters/support,2026-02-13T18:25:17.375161+00:00
